company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Charles Jacquin Et Cie Inc.","Nj-Phila Port","NJ","osm_industrial","osm-876443270","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Interstate Business Park","Nj-Phila Port","NJ","osm_industrial","osm-923502775","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sunoco Power Generation","Nj-Phila Port","NJ","osm_industrial","osm-938252444","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"West Deptford Energy Llc","Nj-Phila Port","NJ","osm_industrial","osm-951697217","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Metro Self Storage","Nj-Phila Port","NJ","osm_industrial","osm-956641940","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Gas Works","Nj-Phila Port","NJ","osm_industrial","osm-964096885","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Design And Distribution Center","Nj-Phila Port","NJ","osm_industrial","osm-965316499","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Paulsboro Marine Terminal","Nj-Phila Port","NJ","osm_industrial","osm-967116888","","","","","","","","600","904032","153685","","2766330","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lawnj 0819","Lawnside","NJ","osm_industrial","osm-1011445733","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Abc Supply Co. Inc.","Nj-Phila Port","NJ","osm_industrial","osm-1012131883","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Calpine New Jersey Generation Llc","Nj-Phila Port","NJ","osm_industrial","osm-1077852041","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Exelon","Nj-Phila Port","NJ","osm_industrial","osm-1089181022","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Authority For Industrial Development","Nj-Phila Port","NJ","osm_industrial","osm-1089181031","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Paulsboro Refining Company - Llc","Nj-Phila Port","NJ","osm_industrial","osm-1089181037","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Elbo Road Tank Farm","Nj-Phila Port","NJ","osm_industrial","osm-1098553318","","","","","","","","600","904032","153685","","2766330","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Water Department","Nj-Phila Port","NJ","osm_industrial","osm-1110686903","","","","","","","","600","904032","153685","","2766330","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Willingboro Industrial Park","Nj-Phila Port","NJ","osm_industrial","osm-1110735728","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Buoy Yard","Nj-Phila Port","NJ","osm_industrial","osm-1147610409","","","","","","","","600","904032","153685","","2766330","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mutual Industries Inc.","Nj-Phila Port","NJ","osm_industrial","osm-1158045579","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Plumsted 537 Llc","Nj-Phila Port","NJ","osm_industrial","osm-1215856778","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lab Building Walkway Bridge","Nj-Phila Port","NJ","osm_industrial","osm-1252041363","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Inductotherm Corp.","Rancocas","NJ","osm_industrial","osm-1287752778","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Thomas H. Cook Building For Large Systems","Nj-Phila Port","NJ","osm_industrial","osm-1288114781","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Inductotherm Coil Annex","Nj-Phila Port","NJ","osm_industrial","osm-1288114782","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pemberton Fabricators","Rancocas","NJ","osm_industrial","osm-1288114783","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Septa","Nj-Phila Port","NJ","osm_industrial","osm-1335090127","","","","","","","","600","904032","153685","","2766330","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Adm","Mount Holly","NJ","osm_industrial","osm-1378068376","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Envision Gymnastics & Cheerleading","Mount Holly","NJ","osm_industrial","osm-1378068377","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pemberton School Bus Garage","Browns Mills","NJ","osm_industrial","osm-1414311273","","","","","","","","600","904032","153685","","2766330","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Nextera Renewable Fuels, Llc","Nj-Phila Port","NJ","osm_industrial","osm-1464600029","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Silvi Concrete","Lumberton","NJ","osm_industrial","osm-1469324613","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Miller Truck Shop","Nj-Phila Port","NJ","osm_industrial","osm-1470143872","","","","","","","","600","904032","153685","","2766330","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Essex County Department Of Public Works Division Of Fleet Management","Cedar Grove","NJ","osm_industrial","osm-39830164","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Garden State Corporate Center","Bloomfield","NJ","osm_industrial","osm-39830904","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pseg Fossil Llc","Ny-Nj Port","NJ","osm_industrial","osm-39836037","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pseg Fossil Llc","Ny-Nj Port","NJ","osm_industrial","osm-39836042","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Goya Foods","Jersey City","NJ","osm_industrial","osm-40136590","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"New Jersey Transit - Rail Operation Center","Kearny","NJ","osm_industrial","osm-96143903","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Domino'S Pizza","Wayne","NJ","osm_industrial","osm-239512335","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Van Varick & Sons","Wayne","NJ","osm_industrial","osm-239512337","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Home Dynamix","North Arlington","NJ","osm_industrial","osm-253853719","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Diversitech Inc.","Riverdale","NJ","osm_industrial","osm-261174356","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Carl Stahl Sava Industries, Inc.","Riverdale","NJ","osm_industrial","osm-261324090","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Getinge","Wayne","NJ","osm_industrial","osm-262152378","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bae Systems","Wayne","NJ","osm_industrial","osm-268949452","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Retro Fitness","Wayne","NJ","osm_industrial","osm-272916741","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ps2 Athletics","Wayne","NJ","osm_industrial","osm-272918140","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Passaic County Welders Inc","Wayne","NJ","osm_industrial","osm-274120802","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pro Line","Wayne","NJ","osm_industrial","osm-274120803","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Vision Research Inc","Wayne","NJ","osm_industrial","osm-274120806","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Saint-Gobain Performance Plastics","Wayne","NJ","osm_industrial","osm-274120807","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Patriot Pickle Inc","Wayne","NJ","osm_industrial","osm-274174810","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Berkshire General Store","Wayne","NJ","osm_industrial","osm-274174814","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bendheim","Wayne","NJ","osm_industrial","osm-274181003","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tornqvist Custom Metal Fabricator","Wayne","NJ","osm_industrial","osm-274194742","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caled Chemical","Wayne","NJ","osm_industrial","osm-274194743","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon","Carteret","NJ","osm_industrial","osm-274648002","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Harris Corporation","Clifton","NJ","osm_industrial","osm-277926631","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Joseph L Muscarelle Inc","Wayne","NJ","osm_industrial","osm-304177503","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Selini Ny, Inc.","Wayne","NJ","osm_industrial","osm-307854461","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Krowne Metal Corporation","Wayne","NJ","osm_industrial","osm-313635958","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Radburn Car Care Center","Fair Lawn","NJ","osm_industrial","osm-330946780","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sponge Factory","Newark","NJ","osm_industrial","osm-352691438","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Internation Plastic Bags Factory","Newark","NJ","osm_industrial","osm-352691990","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Csx","North Bergen","NJ","osm_industrial","osm-354673995","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dart - Interstate Waste Services","Newark","NJ","osm_industrial","osm-378387467","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aldi","Linden","NJ","osm_industrial","osm-393920162","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sgs North America Inc","Fairfield","NJ","osm_industrial","osm-404359558","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Command Nutritionals","Fairfield","NJ","osm_industrial","osm-404359559","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Vapon Inc.","Fairfield","NJ","osm_industrial","osm-404359565","","","","","","","","600","904032","153685","","2766330","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sgs Life Science Service","Fairfield","NJ","osm_industrial","osm-404359574","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ferguson Bath, Kitchen & Lighting Gallery","Fairfield","NJ","osm_industrial","osm-404359575","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"West Essex Graphics","Fairfield","NJ","osm_industrial","osm-404359581","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cream-O-Land","Jersey City","NJ","osm_industrial","osm-424974455","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kearny Steel Container","Newark","NJ","osm_industrial","osm-435220433","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fernicola Fibre & Steel Drums","Newark","NJ","osm_industrial","osm-436582170","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"New Jersey Motor Vehicle Commission","Paramus","NJ","osm_industrial","osm-442283978","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Enterprise","Newark","NJ","osm_industrial","osm-444554976","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Digital Realty","Clifton","NJ","osm_industrial","osm-460177088","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Preferred Freezer Services","Newark","NJ","auto_seed","solar-cs-007","","","","","","","","600","904032","153685","","2766330","","PSEG service area + NJ TREC — 280,000 sqft cold chain"
"Garden State Self Storage","Edison","NJ","auto_seed","solar-024","","","","","","","","600","904032","153685","","2766330","","3-facility portfolio"
