company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"28"" Mill","Pittsburgh","PA","osm_industrial","osm-525028249","https://www.openstreetmap.org/way/osm-525028249","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"South Yard Storage","Pittsburgh","PA","osm_industrial","osm-525028250","https://www.openstreetmap.org/way/osm-525028250","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Roundhouse","Pittsburgh","PA","osm_industrial","osm-525028251","https://www.openstreetmap.org/way/osm-525028251","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Quench Car Repair","Pittsburgh","PA","osm_industrial","osm-525028252","https://www.openstreetmap.org/way/osm-525028252","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"14"" Mill","Pittsburgh","PA","osm_industrial","osm-525028253","https://www.openstreetmap.org/way/osm-525028253","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"18"" Mill","Pittsburgh","PA","osm_industrial","osm-525028254","https://www.openstreetmap.org/way/osm-525028254","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Boiler House Elecric Shop","Pittsburgh","PA","osm_industrial","osm-525624990","https://www.openstreetmap.org/way/osm-525624990","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"P&E Repair","Pittsburgh","PA","osm_industrial","osm-525624992","https://www.openstreetmap.org/way/osm-525624992","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Benzol Boiler House","Pittsburgh","PA","osm_industrial","osm-525624994","https://www.openstreetmap.org/way/osm-525624994","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"T2 Boiler","Pittsburgh","PA","osm_industrial","osm-525624997","https://www.openstreetmap.org/way/osm-525624997","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"T1 Boiler","Pittsburgh","PA","osm_industrial","osm-525624998","https://www.openstreetmap.org/way/osm-525624998","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Old Tarben Maintenance","Pittsburgh","PA","osm_industrial","osm-525625000","https://www.openstreetmap.org/way/osm-525625000","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Old Koppers Gob","Pittsburgh","PA","osm_industrial","osm-525625007","https://www.openstreetmap.org/way/osm-525625007","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"1 Still House","Pittsburgh","PA","osm_industrial","osm-525625008","https://www.openstreetmap.org/way/osm-525625008","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Old Clay Storage","Pittsburgh","PA","osm_industrial","osm-525625009","https://www.openstreetmap.org/way/osm-525625009","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Utility Spares","Pittsburgh","PA","osm_industrial","osm-525625010","https://www.openstreetmap.org/way/osm-525625010","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Old Benzene Storage","Pittsburgh","PA","osm_industrial","osm-525625011","https://www.openstreetmap.org/way/osm-525625011","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Boiler House Pipe Shop Garage","Pittsburgh","PA","osm_industrial","osm-525625014","https://www.openstreetmap.org/way/osm-525625014","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Boiler House Pipe Shop","Pittsburgh","PA","osm_industrial","osm-525625015","https://www.openstreetmap.org/way/osm-525625015","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aeration Tank","Pittsburgh","PA","osm_industrial","osm-525625016","https://www.openstreetmap.org/way/osm-525625016","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"It5 Belt","Pittsburgh","PA","osm_industrial","osm-525625019","https://www.openstreetmap.org/way/osm-525625019","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"4 Transfer Tower","Pittsburgh","PA","osm_industrial","osm-525625020","https://www.openstreetmap.org/way/osm-525625020","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"3a Belt","Pittsburgh","PA","osm_industrial","osm-525625021","https://www.openstreetmap.org/way/osm-525625021","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"3 Feeder","Pittsburgh","PA","osm_industrial","osm-525625022","https://www.openstreetmap.org/way/osm-525625022","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Uc-D Belt","Pittsburgh","PA","osm_industrial","osm-525625023","https://www.openstreetmap.org/way/osm-525625023","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ucc Transfer Tower","Pittsburgh","PA","osm_industrial","osm-525625024","https://www.openstreetmap.org/way/osm-525625024","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"#2 Screening Station","Pittsburgh","PA","osm_industrial","osm-525625043","https://www.openstreetmap.org/way/osm-525625043","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pipe Shop","Pittsburgh","PA","osm_industrial","osm-525625053","https://www.openstreetmap.org/way/osm-525625053","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Coke Works Office Building","Pittsburgh","PA","osm_industrial","osm-525625054","https://www.openstreetmap.org/way/osm-525625054","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Weld School Storage Shed","Pittsburgh","PA","osm_industrial","osm-525625056","https://www.openstreetmap.org/way/osm-525625056","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"3d Belt","Pittsburgh","PA","osm_industrial","osm-525625065","https://www.openstreetmap.org/way/osm-525625065","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"3b Belt","Pittsburgh","PA","osm_industrial","osm-525625067","https://www.openstreetmap.org/way/osm-525625067","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"3f Belt","Pittsburgh","PA","osm_industrial","osm-525625069","https://www.openstreetmap.org/way/osm-525625069","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"2nd Unit Surge Bins","Pittsburgh","PA","osm_industrial","osm-525625070","https://www.openstreetmap.org/way/osm-525625070","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"It3b Belt","Pittsburgh","PA","osm_industrial","osm-525625071","https://www.openstreetmap.org/way/osm-525625071","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"River Air Compressor","Pittsburgh","PA","osm_industrial","osm-525625072","https://www.openstreetmap.org/way/osm-525625072","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"2b1 Belt","Pittsburgh","PA","osm_industrial","osm-525625075","https://www.openstreetmap.org/way/osm-525625075","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"#4 Screening Station","Pittsburgh","PA","osm_industrial","osm-525625084","https://www.openstreetmap.org/way/osm-525625084","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"It3a Belt","Pittsburgh","PA","osm_industrial","osm-525625087","https://www.openstreetmap.org/way/osm-525625087","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"2b Transfer Tower","Pittsburgh","PA","osm_industrial","osm-525625088","https://www.openstreetmap.org/way/osm-525625088","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"It2 Belt","Pittsburgh","PA","osm_industrial","osm-525625089","https://www.openstreetmap.org/way/osm-525625089","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"12b Belt","Pittsburgh","PA","osm_industrial","osm-525625090","https://www.openstreetmap.org/way/osm-525625090","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"2 Transfer Tower","Pittsburgh","PA","osm_industrial","osm-525625091","https://www.openstreetmap.org/way/osm-525625091","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"12k Belt","Pittsburgh","PA","osm_industrial","osm-525625092","https://www.openstreetmap.org/way/osm-525625092","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"1st Unit Surge Bins","Pittsburgh","PA","osm_industrial","osm-525625093","https://www.openstreetmap.org/way/osm-525625093","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"12d Belt","Pittsburgh","PA","osm_industrial","osm-525625094","https://www.openstreetmap.org/way/osm-525625094","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Crusher Building","Pittsburgh","PA","osm_industrial","osm-525625095","https://www.openstreetmap.org/way/osm-525625095","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"12r1 Belt","Pittsburgh","PA","osm_industrial","osm-525625097","https://www.openstreetmap.org/way/osm-525625097","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mixer Building","Pittsburgh","PA","osm_industrial","osm-525625098","https://www.openstreetmap.org/way/osm-525625098","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"1st Unit Primary Pulverizer","Pittsburgh","PA","osm_industrial","osm-525625099","https://www.openstreetmap.org/way/osm-525625099","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"1a Belt","Pittsburgh","PA","osm_industrial","osm-525625100","https://www.openstreetmap.org/way/osm-525625100","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"1b Belt","Pittsburgh","PA","osm_industrial","osm-525625101","https://www.openstreetmap.org/way/osm-525625101","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"1d Belt","Pittsburgh","PA","osm_industrial","osm-525625104","https://www.openstreetmap.org/way/osm-525625104","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"3 Quench Tower","Pittsburgh","PA","osm_industrial","osm-525625113","https://www.openstreetmap.org/way/osm-525625113","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"1 Quench Tower","Pittsburgh","PA","osm_industrial","osm-525625114","https://www.openstreetmap.org/way/osm-525625114","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Physical Test Lab","Pittsburgh","PA","osm_industrial","osm-525893564","https://www.openstreetmap.org/way/osm-525893564","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Engineering Trailers","Pittsburgh","PA","osm_industrial","osm-525893566","https://www.openstreetmap.org/way/osm-525893566","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Brick Shed","Pittsburgh","PA","osm_industrial","osm-525893594","https://www.openstreetmap.org/way/osm-525893594","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Field Services Building","Pittsburgh","PA","osm_industrial","osm-525893596","https://www.openstreetmap.org/way/osm-525893596","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pec Storage Building","Pittsburgh","PA","osm_industrial","osm-525893598","https://www.openstreetmap.org/way/osm-525893598","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Wabash Bathouse","Pittsburgh","PA","osm_industrial","osm-525893600","https://www.openstreetmap.org/way/osm-525893600","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sulfur Casting Storage","Pittsburgh","PA","osm_industrial","osm-525893607","https://www.openstreetmap.org/way/osm-525893607","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Plant Medical And Security Building","Pittsburgh","PA","osm_industrial","osm-525918054","https://www.openstreetmap.org/way/osm-525918054","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Credit Union","Pittsburgh","PA","osm_industrial","osm-525918057","https://www.openstreetmap.org/way/osm-525918057","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"North Water Treatment","Pittsburgh","PA","osm_industrial","osm-525918078","https://www.openstreetmap.org/way/osm-525918078","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Annealing Cooling Tower","Pittsburgh","PA","osm_industrial","osm-525918088","https://www.openstreetmap.org/way/osm-525918088","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fuel Pumps","Pittsburgh","PA","osm_industrial","osm-525918090","https://www.openstreetmap.org/way/osm-525918090","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Old Training Center","Pittsburgh","PA","osm_industrial","osm-525918091","https://www.openstreetmap.org/way/osm-525918091","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mors","Pittsburgh","PA","osm_industrial","osm-525918101","https://www.openstreetmap.org/way/osm-525918101","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Drum Storage","Pittsburgh","PA","osm_industrial","osm-525918104","https://www.openstreetmap.org/way/osm-525918104","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"New Training Center","Pittsburgh","PA","osm_industrial","osm-525918113","https://www.openstreetmap.org/way/osm-525918113","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Irvin Plant Fire Station","Pittsburgh","PA","osm_industrial","osm-525918115","https://www.openstreetmap.org/way/osm-525918115","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"A.E. Jones Co Signmakers","Pittsburgh","PA","osm_industrial","osm-528963366","https://www.openstreetmap.org/way/osm-528963366","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Nu-Go","Pittsburgh","PA","osm_industrial","osm-534049785","https://www.openstreetmap.org/way/osm-534049785","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Minnonite Corporation Shipping Center","Pittsburgh","PA","osm_industrial","osm-534356958","https://www.openstreetmap.org/way/osm-534356958","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aloma Shim & Manufacturing","Verona","PA","osm_industrial","osm-534373072","https://www.openstreetmap.org/way/osm-534373072","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Universal Atlas Cement","Pittsburgh","PA","osm_industrial","osm-542927383","https://www.openstreetmap.org/way/osm-542927383","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Gupta Permold","Pittsburgh","PA","osm_industrial","osm-542962824","https://www.openstreetmap.org/way/osm-542962824","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Alstom Transportation","Pittsburgh","PA","osm_industrial","osm-549556211","https://www.openstreetmap.org/way/osm-549556211","","","","","","","","600","904032","117524","5.6","1458342","","","","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Alstom Transportation","Pittsburgh","PA","osm_industrial","osm-549556216","https://www.openstreetmap.org/way/osm-549556216","","","","","","","","600","904032","117524","5.6","1458342","","","","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fox Chapel Water Authority Substation","Pittsburgh","PA","osm_industrial","osm-557819898","https://www.openstreetmap.org/way/osm-557819898","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mcconway & Torley - Pittsburgh Plant","Pittsburgh","PA","osm_industrial","osm-559272390","https://www.openstreetmap.org/way/osm-559272390","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pact Stanwix Steam Plant","Pittsburgh","PA","osm_industrial","osm-568713185","https://www.openstreetmap.org/way/osm-568713185","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Heidelberg Materials Concrete Plant","Pittsburgh","PA","osm_industrial","osm-580593027","https://www.openstreetmap.org/way/osm-580593027","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Liberty Lumber","Pittsburgh","PA","osm_industrial","osm-583544322","https://www.openstreetmap.org/way/osm-583544322","","","","","","","","600","904032","117524","5.6","1458342","","","","","Wood_processing building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pittsburgh Regional Transit","Bridgeville","PA","osm_industrial","osm-620740157","https://www.openstreetmap.org/way/osm-620740157","","","","","","","","600","904032","117524","5.6","1458342","","","","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Josh Steel","Braddock","PA","osm_industrial","osm-642352504","https://www.openstreetmap.org/way/osm-642352504","","","","","","","","600","904032","117524","5.6","1458342","","","","","Metal_processing building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hanson Concrete","Pittsburgh","PA","osm_industrial","osm-642352505","https://www.openstreetmap.org/way/osm-642352505","","","","","","","","600","904032","117524","5.6","1458342","","","","","Cement building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Epic Metals","Rankin","PA","osm_industrial","osm-642352509","https://www.openstreetmap.org/way/osm-642352509","","","","","","","","600","904032","117524","5.6","1458342","","","","","Metal building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Neville Chemical Company","Pittsburgh","PA","osm_industrial","osm-656305779","https://www.openstreetmap.org/way/osm-656305779","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Neville Aggregates","Pittsburgh","PA","osm_industrial","osm-656337817","https://www.openstreetmap.org/way/osm-656337817","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"American Steel Processing","Pittsburgh","PA","osm_industrial","osm-656337818","https://www.openstreetmap.org/way/osm-656337818","","","","","","","","600","904032","117524","5.6","1458342","","","","","Recycling building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Greenstar","Pittsburgh","PA","osm_industrial","osm-656337819","https://www.openstreetmap.org/way/osm-656337819","","","","","","","","600","904032","117524","5.6","1458342","","","","","Recycling building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Curtiss-Wright Flow Control - Cheswick","Pittsburgh","PA","osm_industrial","osm-668501868","https://www.openstreetmap.org/way/osm-668501868","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Genon Power Midwest, Lp","Pittsburgh","PA","osm_industrial","osm-711531300","https://www.openstreetmap.org/way/osm-711531300","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mcgann & Chester Towing & Recovery","Pittsburgh","PA","osm_industrial","osm-732008591","https://www.openstreetmap.org/way/osm-732008591","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Anker Industries","Wilkins Township","PA","osm_industrial","osm-732501425","https://www.openstreetmap.org/way/osm-732501425","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Allegheny Fence","Pittsburgh","PA","osm_industrial","osm-754432323","https://www.openstreetmap.org/way/osm-754432323","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lafarge - Duquesne Slag","West Mifflin","PA","osm_industrial","osm-762995990","https://www.openstreetmap.org/way/osm-762995990","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Keywell Metals","West Mifflin","PA","osm_industrial","osm-762995991","https://www.openstreetmap.org/way/osm-762995991","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Brismet","Pittsburgh","PA","osm_industrial","osm-765569034","https://www.openstreetmap.org/way/osm-765569034","","","","","","","","600","904032","117524","5.6","1458342","","","","","Metal building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Scott Township Public Works","Carnegie","PA","osm_industrial","osm-770030724","https://www.openstreetmap.org/way/osm-770030724","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Markwest Liberty Storage Yard","Presto","PA","osm_industrial","osm-772513309","https://www.openstreetmap.org/way/osm-772513309","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Michael Brothers Hauling","Pittsburgh","PA","osm_industrial","osm-782855295","https://www.openstreetmap.org/way/osm-782855295","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kopp Glass","Pittsburgh","PA","osm_industrial","osm-816372628","https://www.openstreetmap.org/way/osm-816372628","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"E. H. Griffith","Pittsburgh","PA","osm_industrial","osm-816372630","https://www.openstreetmap.org/way/osm-816372630","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dormont Public Works","Pittsburgh","PA","osm_industrial","osm-821479121","https://www.openstreetmap.org/way/osm-821479121","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Etna Industrial Park","Pittsburgh","PA","osm_industrial","osm-824396704","https://www.openstreetmap.org/way/osm-824396704","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Buoy Yard","Pittsburgh","PA","osm_industrial","osm-834397091","https://www.openstreetmap.org/way/osm-834397091","","","","","","","","600","904032","117524","5.6","1458342","","","","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dock 9 Warehouse","Pittsburgh","PA","osm_industrial","osm-845492658","https://www.openstreetmap.org/way/osm-845492658","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Structural Shop","Pittsburgh","PA","osm_industrial","osm-845492662","https://www.openstreetmap.org/way/osm-845492662","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pro-Tec Dock","Pittsburgh","PA","osm_industrial","osm-845495354","https://www.openstreetmap.org/way/osm-845495354","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Continuous Annealing Line","Pittsburgh","PA","osm_industrial","osm-845495355","https://www.openstreetmap.org/way/osm-845495355","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"64"" Pickle Line","Pittsburgh","PA","osm_industrial","osm-845495356","https://www.openstreetmap.org/way/osm-845495356","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Highway 1","Pittsburgh","PA","osm_industrial","osm-845495357","https://www.openstreetmap.org/way/osm-845495357","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
