company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Eight Flags Energy, Llc","Fernandina Beach","FL","epa_ghgrp","epa-1012749","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"West Fraser Mcdavid Lumber Mill","Mcdavid","FL","epa_ghgrp","epa-1012765","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 321113. Pre-qualified high-energy solar candidate."
"Georgia Pacific Wood Products Llc","Hosford","FL","epa_ghgrp","epa-1013002","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 321219. Pre-qualified high-energy solar candidate."
"Rlx Refrigerants","Fort Lauderdale","FL","epa_ghgrp","epa-1013163","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Suwannee Mill","Live Oak","FL","epa_ghgrp","epa-1013316","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 321113. Pre-qualified high-energy solar candidate."
"Hildreth","O'Brien","FL","epa_ghgrp","epa-1013335","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"James Hardie Building Products","Plant City","FL","epa_ghgrp","epa-1013362","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327390. Pre-qualified high-energy solar candidate."
"Gulf Power Company Transmission And Distribution","Pensacola","FL","epa_ghgrp","epa-1013499","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221121. Pre-qualified high-energy solar candidate."
"Okeechobee Clean Energy Center","Okeechobee","FL","epa_ghgrp","epa-1013640","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Reunion","Davenport","FL","epa_ghgrp","epa-1013704","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Igas Usa Inc","Tampa","FL","epa_ghgrp","epa-1013765","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 425120. Pre-qualified high-energy solar candidate."
"Scales N Stuff","Tampa","FL","epa_ghgrp","epa-1013769","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 425120. Pre-qualified high-energy solar candidate."
"Harp Usa Inc","Fort Lauderdale","FL","epa_ghgrp","epa-1013885","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 423730. Pre-qualified high-energy solar candidate."
"Dunnellon","Marion","FL","epa_ghgrp","epa-1013910","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Your Source Products, Inc.","Tampa","FL","epa_ghgrp","epa-1014016","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 811310. Pre-qualified high-energy solar candidate."
"Bmp Usa Inc","Tampa","FL","epa_ghgrp","epa-1014037","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 425120. Pre-qualified high-energy solar candidate."
"Assured Comfort Ac Inc","Tampa","FL","epa_ghgrp","epa-1014038","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 425120. Pre-qualified high-energy solar candidate."
"Golden G Imports Llc","Tampa","FL","epa_ghgrp","epa-1014039","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 425120. Pre-qualified high-energy solar candidate."
"Lm Supply","Tampa","FL","epa_ghgrp","epa-1014040","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 425120. Pre-qualified high-energy solar candidate."
"Cool Master U.S.A. Llc","Tampa","FL","epa_ghgrp","epa-1014042","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 425120. Pre-qualified high-energy solar candidate."
"Ramj Enterprises Inc","Tampa","FL","epa_ghgrp","epa-1014043","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 425120. Pre-qualified high-energy solar candidate."
"American Refrigerants","Bradenton","FL","epa_ghgrp","epa-1014140","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 423740. Pre-qualified high-energy solar candidate."
"Igas Holdings, Inc.","Tampa","FL","epa_ghgrp","epa-1014232","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 551112. Pre-qualified high-energy solar candidate."
"Eglin Afb","Eglin Afb","FL","epa_ghgrp","epa-1014249","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 928110. Pre-qualified high-energy solar candidate."
"Jprp International Inc","Tampa","FL","epa_ghgrp","epa-1014365","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 425120. Pre-qualified high-energy solar candidate."
"Rtr Suppliers Inc","Orlando","FL","epa_ghgrp","epa-1014430","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 423740. Pre-qualified high-energy solar candidate."
"Carrier Inter America","Miami","FL","epa_ghgrp","epa-1014760","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 423730. Pre-qualified high-energy solar candidate."
"Cross World Group Llc","Miami","FL","epa_ghgrp","epa-1014761","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Tradewinds Distributing Company, Llc","Jacksonville","FL","epa_ghgrp","epa-1014870","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 423730. Pre-qualified high-energy solar candidate."
"Boreal International Corporation","Doral","FL","epa_ghgrp","epa-1014871","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 423730. Pre-qualified high-energy solar candidate."
"Port Everglades","Miami-Dade","FL","osm_industrial","osm-41456764","","","","","","","","600","904032","108484","6.1","1295622","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Miami-Dade County Water And Sewer Department","North Miami","FL","osm_industrial","osm-43708846","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Power & Light","Miami-Dade","FL","osm_industrial","osm-116686106","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Central District Wastewater Treatment Deepwell Injection Site","Miami","FL","osm_industrial","osm-118022731","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Motorola Solutions","Plantation","FL","osm_industrial","osm-159091123","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building Three (Model Trains)","Miami-Dade","FL","osm_industrial","osm-199120501","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building Two","Miami-Dade","FL","osm_industrial","osm-199120503","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building One","Miami-Dade","FL","osm_industrial","osm-199140236","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"South District Wastewater Treatment Plant","Miami-Dade","FL","osm_industrial","osm-229151486","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Invicta Watch Corporate Headquarters","Hollywood","FL","osm_industrial","osm-294911259","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Wingfoot Lauderhill","Miami-Dade","FL","osm_industrial","osm-318661975","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"704","Miami-Dade","FL","osm_industrial","osm-327462169","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Sunrise Sawgrass Utility Complex","Miami-Dade","FL","osm_industrial","osm-337985213","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mia Jet Fuel Storage","Miami-Dade","FL","osm_industrial","osm-345992102","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum_terminal building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"703","Miami-Dade","FL","osm_industrial","osm-346284097","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Goya","Miami-Dade","FL","osm_industrial","osm-373232474","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Power & Light","Miami-Dade","FL","osm_industrial","osm-376795363","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Power & Light","Miami","FL","osm_industrial","osm-377577026","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Covanta Southeast Florida Renewable","Miami","FL","osm_industrial","osm-379327166","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mdwasa John Preston","Miami-Dade","FL","osm_industrial","osm-381095266","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Safeguard","Miami","FL","osm_industrial","osm-391207341","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"La Mesa","Miami","FL","osm_industrial","osm-391207342","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Publix Warehouse","Miami","FL","osm_industrial","osm-397505633","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"At&T","Miami","FL","osm_industrial","osm-435518013","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sherwood Aviation","Opa Locka","FL","osm_industrial","osm-435586035","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Power & Light","Miami","FL","osm_industrial","osm-435881570","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission","Miami-Dade","FL","osm_industrial","osm-451695484","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Betty K Line","Miami-Dade","FL","osm_industrial","osm-463040390","","","","","","","","600","904032","108484","6.1","1295622","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Miami Dade Water & Sewer Department","Miami-Dade","FL","osm_industrial","osm-476755079","","","","","","","","600","904032","108484","6.1","1295622","","Yes building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Keys Aqueduct Authority","Miami-Dade","FL","osm_industrial","osm-522305716","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Power & Light","Fort Lauderdale","FL","osm_industrial","osm-542155046","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Q'Straint","Oakland Park","FL","osm_industrial","osm-660649630","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Heico","Hollywood","FL","osm_industrial","osm-660650072","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Everglades","Miami-Dade","FL","osm_industrial","osm-808568520","","","","","","","","600","904032","108484","6.1","1295622","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Turkey Point 5 Gas Power Plant","Miami-Dade","FL","osm_industrial","osm-922956654","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Flagler Station","Miami-Dade","FL","osm_industrial","osm-934994273","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"National Trench Safety","Davie","FL","osm_industrial","osm-970976386","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Coca Cola Bottling Plant, Miami-Dade","Miami-Dade","FL","osm_industrial","osm-1022584091","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Homestead","Homestead","FL","osm_industrial","osm-1034594318","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Miami-Dade Water & Sewer Department","Miami-Dade","FL","osm_industrial","osm-1034596561","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Power & Light","Miami-Dade","FL","osm_industrial","osm-1035111262","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission - Plantation","Miami-Dade","FL","osm_industrial","osm-1038858928","","","","","","","","600","904032","108484","6.1","1295622","","Gas building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission - Sunrise","Miami-Dade","FL","osm_industrial","osm-1038858929","","","","","","","","600","904032","108484","6.1","1295622","","Gas building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission - Dania","Miami-Dade","FL","osm_industrial","osm-1038858934","","","","","","","","600","904032","108484","6.1","1295622","","Gas building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission - Lake Forest","Miami-Dade","FL","osm_industrial","osm-1038858936","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission - North Miami","Miami-Dade","FL","osm_industrial","osm-1038858938","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission","Miami-Dade","FL","osm_industrial","osm-1038858940","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission - Northwest Hialeah","Miami-Dade","FL","osm_industrial","osm-1038858942","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission - Southeast Hialeah","Miami-Dade","FL","osm_industrial","osm-1038870637","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission - Miami","Miami-Dade","FL","osm_industrial","osm-1038870638","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission - West Miami","Miami-Dade","FL","osm_industrial","osm-1038870643","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Motiva Enterprises","Miami-Dade","FL","osm_industrial","osm-1039061274","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum_terminal building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Marathon","Miami-Dade","FL","osm_industrial","osm-1039061333","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum_terminal building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Citgo","Miami-Dade","FL","osm_industrial","osm-1039061334","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum_terminal building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fll Jet Fuel Storage","Miami-Dade","FL","osm_industrial","osm-1039061336","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum_terminal building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Buckeye Pipeline","Miami-Dade","FL","osm_industrial","osm-1039061342","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum_terminal building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Buckeye Pipeline","Miami-Dade","FL","osm_industrial","osm-1039092752","","","","","","","","600","904032","108484","6.1","1295622","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Buckeye Pipeline","Miami-Dade","FL","osm_industrial","osm-1039092753","","","","","","","","600","904032","108484","6.1","1295622","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Buckeye Pipeline","Miami-Dade","FL","osm_industrial","osm-1039092754","","","","","","","","600","904032","108484","6.1","1295622","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ppg Industries Inc. Atmospheric Test Site","Sunrise","FL","osm_industrial","osm-1117121655","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Wheelabrator Environmental Systems","Miami-Dade","FL","osm_industrial","osm-1118016621","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Power & Light","Miami-Dade","FL","osm_industrial","osm-1264977673","","","","","","","","600","904032","108484","6.1","1295622","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fiveash Regional Water Treatment Plant","Miami-Dade","FL","osm_industrial","osm-1286710833","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Miami Dade Water And Sewer Department","Miami","FL","osm_industrial","osm-1300576180","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Department Of Resilience And Public Works","Miami-Dade","FL","osm_industrial","osm-1422719795","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Miami-Dade Transit Central Bus Facility","Miami","FL","osm_industrial","osm-1474522000","","","","","","","","600","904032","108484","6.1","1295622","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Argos Cement","Tampa","FL","osm_industrial","osm-29705510","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bhws Warehouse","Tampa","FL","osm_industrial","osm-32654226","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pepsi Bottling","Tampa","FL","osm_industrial","osm-33296692","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tampa Electric","Tampa","FL","osm_industrial","osm-95340240","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Mosaic Company","Tampa","FL","osm_industrial","osm-95340653","","","","","","","","600","904032","108484","6.1","1295622","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chem-Tel","Tampa","FL","osm_industrial","osm-106091074","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lonestar","Saint Petersburg","FL","osm_industrial","osm-148011278","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission","Tampa","FL","osm_industrial","osm-178997683","","","","","","","","600","904032","108484","6.1","1295622","","Gas building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kimball Electronics Tampa","Tampa","FL","osm_industrial","osm-184642062","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mayflower","Saint Petersburg","FL","osm_industrial","osm-189242103","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oberly Pumping Station","Pinellas Park","FL","osm_industrial","osm-189254495","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"F1rsteam Fabric Restoration Service Team","Saint Petersburg","FL","osm_industrial","osm-192566900","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"West Coast Shutters","Saint Petersburg","FL","osm_industrial","osm-198367103","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"West Coast Body Shop","Tampa","FL","osm_industrial","osm-211032892","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pump Station 016","Tampa","FL","osm_industrial","osm-227003404","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Recycling Center","Saint Petersburg","FL","osm_industrial","osm-228459718","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Duke Energy","Tampa","FL","osm_industrial","osm-258700391","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tubby'S Customs","Pinellas Park","FL","osm_industrial","osm-273601379","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tampa Bay Marine Center","Seminole","FL","osm_industrial","osm-280618826","","","","","","","","600","904032","108484","6.1","1295622","","Yes building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tse Industries","Clearwater","FL","osm_industrial","osm-291501513","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pierce Manufacturing","Tampa","FL","osm_industrial","osm-291501555","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Duro-Glide Polymer Sheets","Clearwater","FL","osm_industrial","osm-291501627","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Brick Street Farms","Saint Petersburg","FL","osm_industrial","osm-295556697","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"3 Daughters Brewing","Saint Petersburg","FL","osm_industrial","osm-295556744","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Wingfoot Clearwater","Tampa","FL","osm_industrial","osm-318541317","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Wingfoot Tampa","Tampa","FL","osm_industrial","osm-318662291","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Duke Energy","Tampa","FL","osm_industrial","osm-403198406","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lithia Springs Park Maintenance Area","Tampa","FL","osm_industrial","osm-415388648","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Duke Energy","Tampa","FL","osm_industrial","osm-421339300","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Covanta","Tampa","FL","osm_industrial","osm-471247533","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"M&B Products","Tampa","FL","osm_industrial","osm-486588502","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Vehicle Maintenance","Tampa","FL","osm_industrial","osm-524037733","","","","","","","","600","904032","108484","6.1","1295622","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fedex Center","Tampa","FL","osm_industrial","osm-524312308","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Signature","Tampa","FL","osm_industrial","osm-524312648","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission - Compressor Station #27","Tampa","FL","osm_industrial","osm-547743050","","","","","","","","600","904032","108484","6.1","1295622","","Gas building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Control Structure","Tampa","FL","osm_industrial","osm-613165274","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aero Simulation, Inc.","Tampa","FL","osm_industrial","osm-709299423","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"National Gypsum","Tampa","FL","osm_industrial","osm-769415083","","","","","","","","600","904032","108484","6.1","1295622","","Gypsum building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pierce Manufacturing","Tampa","FL","osm_industrial","osm-784083621","","","","","","","","600","904032","108484","6.1","1295622","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Florida Gas Transmission","Tampa","FL","osm_industrial","osm-835273972","","","","","","","","600","904032","108484","6.1","1295622","","Gas building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Buoy Yard","Tampa","FL","osm_industrial","osm-852027470","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Buoy Yard","Tampa","FL","osm_industrial","osm-852027475","","","","","","","","600","904032","108484","6.1","1295622","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Citgo Petroleum Corporation","Tampa","FL","osm_industrial","osm-858035508","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum_terminal building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Buckeye Terminals, Llc","Tampa","FL","osm_industrial","osm-858035512","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum_terminal building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
