company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Wheatland Prairie Recycling And Disposal Facility","Plainfield","IL","epa_ghgrp","epa-1006744","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Tilton Power Station","Tilton","IL","epa_ghgrp","epa-1006768","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Coffeen","Coffeen","IL","epa_ghgrp","epa-1006889","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Advanced Disposal Valley View Landfill Inc","Decatur","IL","epa_ghgrp","epa-1006963","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Davis Junction Landfill","Davis Junction","IL","epa_ghgrp","epa-1006991","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Land And Lakes Co","Chicago","IL","epa_ghgrp","epa-1007047","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Wayne County Landfill","Fairfield","IL","epa_ghgrp","epa-1007061","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Hickory Ridge Landfill, Inc.","Baylis","IL","epa_ghgrp","epa-1007073","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Oxbow Midwest Calcining Llc","Lemont","IL","epa_ghgrp","epa-1007127","","","","","","","","600","904032","99444","1.8","1615812","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324199. Pre-qualified high-energy solar candidate."
"Fisk","Chicago","IL","epa_ghgrp","epa-1007201","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Kinmundy Power Plant","Patoka","IL","epa_ghgrp","epa-1007209","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Baldwin Energy Complex","Baldwin","IL","epa_ghgrp","epa-1007302","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Prairie Power Inc Pearl Station","Pearl","IL","epa_ghgrp","epa-1007331","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Clinton Landfill Inc","Clinton","IL","epa_ghgrp","epa-1007467","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Wrb Refining Lp Wood River Refinery","Roxana","IL","epa_ghgrp","epa-1007518","","","","","","","","600","904032","99444","1.8","1615812","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324110. Pre-qualified high-energy solar candidate."
"Envirofil Of Illnois Inc","Macomb","IL","epa_ghgrp","epa-1007589","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Mallard Lake Landfill","Hanover Park","IL","epa_ghgrp","epa-1007633","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Environtech Landfill","Morris","IL","epa_ghgrp","epa-1007701","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"South Barrington Landfill","South Barrington","IL","epa_ghgrp","epa-1007702","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Dekalb County Landfill","Dekalb","IL","epa_ghgrp","epa-1007724","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Sumner Landfill","Sumner","IL","epa_ghgrp","epa-1007810","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Saline County Landfill","Harrisburg","IL","epa_ghgrp","epa-1007905","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Morris Cogeneration, Llc","Morris","IL","epa_ghgrp","epa-1007979","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Countryside Landfill","Grayslake","IL","epa_ghgrp","epa-1007992","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Cid Recycling & Disposal Facility","Calumet City","IL","epa_ghgrp","epa-1008012","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Ameren Illinois","Peoria","IL","epa_ghgrp","epa-1008026","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Land And Lakes Co","Dolton","IL","epa_ghgrp","epa-1008115","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Milam Recycling And Disposal Facility","East Saint Louis","IL","epa_ghgrp","epa-1008269","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Viper Mine","Elkhart","IL","epa_ghgrp","epa-1008388","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
"Nicor Gas Lake Bloomington","Gridley","IL","epa_ghgrp","epa-1008445","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Nicor Gas Lexington","Lexington","IL","epa_ghgrp","epa-1008446","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Nicor Gas Troy Grove","Mendota","IL","epa_ghgrp","epa-1008652","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Nicor Gas Hudson","Hudson","IL","epa_ghgrp","epa-1008653","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Nicor Gas Pontiac","Pontiac","IL","epa_ghgrp","epa-1008667","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Village Of Morton","Morton","IL","epa_ghgrp","epa-1008773","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Fiberteq, Llc","Danville","IL","epa_ghgrp","epa-1009616","","","","","","","","600","904032","99444","1.8","1615812","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327993. Pre-qualified high-energy solar candidate."
"Comed","Oakbrook Terrace","IL","epa_ghgrp","epa-1010027","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221122. Pre-qualified high-energy solar candidate."
"White County Coal, Llc","Carmi","IL","epa_ghgrp","epa-1010051","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212112. Pre-qualified high-energy solar candidate."
"New Era Mine","Galatia","IL","epa_ghgrp","epa-1010108","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212112. Pre-qualified high-energy solar candidate."
"Pond Creek No. 1 Mine","Marion","IL","epa_ghgrp","epa-1010198","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
"Sugar Camp Energy, Llc","Macedonia","IL","epa_ghgrp","epa-1010263","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212114. Pre-qualified high-energy solar candidate."
"Shay #1 Mine","Carlinville","IL","epa_ghgrp","epa-1010362","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212112. Pre-qualified high-energy solar candidate."
"Bp Products North America","Chicago","IL","epa_ghgrp","epa-1010418","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 425120. Pre-qualified high-energy solar candidate."
"James Hardie Building Products, Inc. (Peru)","Peru","IL","epa_ghgrp","epa-1010611","","","","","","","","600","904032","99444","1.8","1615812","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327390. Pre-qualified high-energy solar candidate."
"Ameren Illinois Electric","Peoria","IL","epa_ghgrp","epa-1010811","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221122. Pre-qualified high-energy solar candidate."
"Lenz Sales & Dist., Inc.","New Berlin","IL","epa_ghgrp","epa-1010835","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Ahlstrom Filtration, Llc.","Taylorville","IL","epa_ghgrp","epa-1011038","","","","","","","","600","904032","99444","1.8","1615812","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322120. Pre-qualified high-energy solar candidate."
"New Future Mine","Galatia","IL","epa_ghgrp","epa-1011101","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212112. Pre-qualified high-energy solar candidate."
"Anr Pipeline Woodstock Cs","Woodstock","IL","epa_ghgrp","epa-1011137","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Esg Watts Taylor Ridge Landfill","Taylor Ridge","IL","epa_ghgrp","epa-1011179","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 237130. Pre-qualified high-energy solar candidate."
"Prairie Eagle Mine","Cutler","IL","epa_ghgrp","epa-1011220","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
"White Oak Resources Mine No. 1/Hamilton County Coal","Dahlgren","IL","epa_ghgrp","epa-1011237","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
"Cairo Public Utility","Cairo","IL","epa_ghgrp","epa-1011331","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Deer Run Mine","Hillsboro","IL","epa_ghgrp","epa-1011516","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
"Gold Bond - Wak Plant","Waukegan","IL","epa_ghgrp","epa-1011580","","","","","","","","600","904032","99444","1.8","1615812","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"Tier 5 Labs, Llc","Naperville","IL","epa_ghgrp","epa-1011741","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Gateway North Mine","Coulterville","IL","epa_ghgrp","epa-1011886","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
"Old World Industries, Llc","Northbrook","IL","epa_ghgrp","epa-1012246","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Ngpl Station 312 Cropsey, Il","Cropsey","IL","epa_ghgrp","epa-1013009","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Mek Chemical Corporation","Warrenville","IL","epa_ghgrp","epa-1014076","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Eco Hill Landfill","Atkinson","IL","epa_ghgrp","epa-1014391","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Jackson Generation","Elwood","IL","epa_ghgrp","epa-1014443","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Three Rivers Energy Center","Morris","IL","epa_ghgrp","epa-1014605","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Public Storage","Niles","IL","osm_industrial","osm-24860731","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Wilson Hall","Chicago","IL","osm_industrial","osm-25473315","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Technical Division Building 3","Chicago","IL","osm_industrial","osm-25473510","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Technical Division Building 4","Chicago","IL","osm_industrial","osm-25473514","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Technical Division Building 2","Chicago","IL","osm_industrial","osm-25473515","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Technical Division Icb","Chicago","IL","osm_industrial","osm-25473518","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Technical Division Building 1","Chicago","IL","osm_industrial","osm-25473531","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Partycity.Com Corporate Headquarters","Naperville","IL","osm_industrial","osm-25484598","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Former Maywood Park Race Track","Chicago","IL","osm_industrial","osm-26161424","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fareva","Morton Grove","IL","osm_industrial","osm-27029262","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chicago Transit Authority","Forest Park","IL","osm_industrial","osm-31043865","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Exelon","Chicago","IL","osm_industrial","osm-31449653","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Jewel-Osco","Chicago","IL","osm_industrial","osm-32488562","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pace Bus","Evanston","IL","osm_industrial","osm-36381964","","","","","","","","600","904032","99444","1.8","1615812","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fedex","Chicago","IL","osm_industrial","osm-47093778","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Chicago","Chicago","IL","osm_industrial","osm-47093790","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Azero Service Building","Chicago","IL","osm_industrial","osm-51755119","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tevatron Service Building","Chicago","IL","osm_industrial","osm-51755120","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amtrak","Chicago","IL","osm_industrial","osm-56235733","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amtrak","Chicago","IL","osm_industrial","osm-56383501","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amtrak","Chicago","IL","osm_industrial","osm-56383508","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amtrak","Chicago","IL","osm_industrial","osm-56383509","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amtrak","Chicago","IL","osm_industrial","osm-56384680","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Metra Car Shop","Chicago","IL","osm_industrial","osm-56393192","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ozinga","Naperville","IL","osm_industrial","osm-66789382","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Paul Davis Restoration","Naperville","IL","osm_industrial","osm-66789384","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Istha Maintenance Facilty","Chicago","IL","osm_industrial","osm-71493503","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lisle Public Works Administration","Lisle","IL","osm_industrial","osm-75902529","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lisle Public Works Operations","Chicago","IL","osm_industrial","osm-75904792","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Wheatland Industrial Park","Chicago","IL","osm_industrial","osm-92258446","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Clow Creek Industrial Park","Chicago","IL","osm_industrial","osm-92258466","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stonehill Industrial Park","Chicago","IL","osm_industrial","osm-92289846","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kirie Water Reclamation Plant","Des Plaines","IL","osm_industrial","osm-93279240","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ozinga Illinois","Chicago","IL","osm_industrial","osm-109972885","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Marathon","Mount Prospect","IL","osm_industrial","osm-110447979","","","","","","","","600","904032","99444","1.8","1615812","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United Parcel Service - Chicago Area Consolidation Hub","Chicago","IL","osm_industrial","osm-114309688","","","","","","","","600","904032","99444","1.8","1615812","","Logistics building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ups","Hodgkins","IL","osm_industrial","osm-114309689","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ait Worldwide Logistics","Chicago","IL","osm_industrial","osm-115947115","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"File Mart","Chicago","IL","osm_industrial","osm-115947121","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United States Postal Service","Chicago","IL","osm_industrial","osm-116032542","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United States Postal Service","Palatine","IL","osm_industrial","osm-117893787","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Geneva- (Il)","Chicago","IL","osm_industrial","osm-118941477","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Nabisco Division Of Mondelez International","Naperville","IL","osm_industrial","osm-125546890","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Neill Cartage Warehouse","Berkeley","IL","osm_industrial","osm-127953323","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Odw Logistics","Melrose Park","IL","osm_industrial","osm-127953349","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cta 103rd Street Garage","Chicago","IL","osm_industrial","osm-128013178","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Uop","Des Plaines","IL","osm_industrial","osm-128460725","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Uop","Des Plaines","IL","osm_industrial","osm-138067926","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Uop","Chicago","IL","osm_industrial","osm-138067938","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"University Of Chicago Steam Plant","Chicago","IL","osm_industrial","osm-144636085","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Steam Plant Auxiliary Building","Chicago","IL","osm_industrial","osm-144636088","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"West Campus Combined Utility Plant","Chicago","IL","osm_industrial","osm-145400410","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"University Of Chicago Auto Service Facility","Chicago","IL","osm_industrial","osm-145401953","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Safeguard Self Storage","Chicago","IL","osm_industrial","osm-146431539","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Arlington Heights Public Works Department","Chicago","IL","osm_industrial","osm-147060607","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Thermal Chicago District Cooling Plant #2","Chicago","IL","osm_industrial","osm-148788179","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Blommer Chocolate Factory","Chicago","IL","osm_industrial","osm-149372365","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Eli'S Cheesecake Factory","Chicago","IL","osm_industrial","osm-151319602","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United States Postal Service","Chicago","IL","osm_industrial","osm-151571142","","","","","","","","600","904032","99444","1.8","1615812","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Skokie South-East Industrial District","Chicago","IL","osm_industrial","osm-155085267","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Public Storage","Lincolnwood","IL","osm_industrial","osm-155162791","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Union Station Power Plant","Chicago","IL","osm_industrial","osm-155559109","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Materials Technology Building","Chicago","IL","osm_industrial","osm-157657424","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Midwest Generations Eme Llc","Chicago","IL","osm_industrial","osm-157657590","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lab 7","Chicago","IL","osm_industrial","osm-161686169","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United States Postal Service","Chicago","IL","osm_industrial","osm-162237088","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Modern Process Equipment Corp.","Chicago","IL","osm_industrial","osm-162293724","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Able Electropolishing","Chicago","IL","osm_industrial","osm-162295820","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"American Envelope Co.","Chicago","IL","osm_industrial","osm-162335323","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Coca-Cola Company","Chicago","IL","osm_industrial","osm-162335772","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stuart Hale Corp.","Chicago","IL","osm_industrial","osm-162338391","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cta Chicago Avenue Garage","Chicago","IL","osm_industrial","osm-162338398","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kroh-Wagner","Chicago","IL","osm_industrial","osm-162390590","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mauritzon","Chicago","IL","osm_industrial","osm-162390730","","","","","","","","600","904032","99444","1.8","1615812","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
