company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"Hf Sinclair Asphalt Company","Glendale","AZ","osm_industrial","osm-348423435","https://www.openstreetmap.org/way/osm-348423435","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc14","Phoenix","AZ","osm_industrial","osm-348423473","https://www.openstreetmap.org/way/osm-348423473","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Peoria Crossings Industrial Park","Phoenix","AZ","osm_industrial","osm-356915194","https://www.openstreetmap.org/way/osm-356915194","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Los Compadres","Phoenix","AZ","osm_industrial","osm-366004831","https://www.openstreetmap.org/way/osm-366004831","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dysart Unified School District Support Services Facility","Surprise","AZ","osm_industrial","osm-366520022","https://www.openstreetmap.org/way/osm-366520022","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dysart Unified School District Support Services","Phoenix","AZ","osm_industrial","osm-366520165","https://www.openstreetmap.org/way/osm-366520165","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Safegaurd Security","Phoenix","AZ","osm_industrial","osm-368404891","https://www.openstreetmap.org/way/osm-368404891","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Salt River Project","Phoenix","AZ","osm_industrial","osm-371314173","https://www.openstreetmap.org/way/osm-371314173","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Maintenance Yard","Phoenix","AZ","osm_industrial","osm-371674516","https://www.openstreetmap.org/way/osm-371674516","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Surprise Public Works North Yard","Phoenix","AZ","osm_industrial","osm-375033608","https://www.openstreetmap.org/way/osm-375033608","","","","","","","","600","904032","117524","5.6","1458342","","","","","Works building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Shutterfly Inc","Tempe","AZ","osm_industrial","osm-377477646","https://www.openstreetmap.org/way/osm-377477646","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Salt River Project","Peoria","AZ","osm_industrial","osm-377793939","https://www.openstreetmap.org/way/osm-377793939","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Juwi Solar","Queen Creek","AZ","osm_industrial","osm-380495986","https://www.openstreetmap.org/way/osm-380495986","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power_panels building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Salt River Project","Phoenix","AZ","osm_industrial","osm-388607635","https://www.openstreetmap.org/way/osm-388607635","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Route 14 Investment Partners","Phoenix","AZ","osm_industrial","osm-389622139","https://www.openstreetmap.org/way/osm-389622139","","","","","","","","600","904032","117524","5.6","1458342","","","","","Proving_ground building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"New River Waste Transfer Center","Phoenix","AZ","osm_industrial","osm-396441829","https://www.openstreetmap.org/way/osm-396441829","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Epcor Sun City West Wellsite #2.2","Phoenix","AZ","osm_industrial","osm-404496550","https://www.openstreetmap.org/way/osm-404496550","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Epcor Sun City West Wellsite #2.3","Phoenix","AZ","osm_industrial","osm-404496551","https://www.openstreetmap.org/way/osm-404496551","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"(Former Wellsite)","Phoenix","AZ","osm_industrial","osm-405012872","https://www.openstreetmap.org/way/osm-405012872","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"General Dynamics Mission Systems (Scottsdale Campus)","Phoenix","AZ","osm_industrial","osm-407808385","https://www.openstreetmap.org/way/osm-407808385","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 7","Phoenix","AZ","osm_industrial","osm-413748473","https://www.openstreetmap.org/way/osm-413748473","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Peoria Industrial Park","Phoenix","AZ","osm_industrial","osm-416502949","https://www.openstreetmap.org/way/osm-416502949","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Butler Water Reclamation Facility","Peoria","AZ","osm_industrial","osm-416502950","https://www.openstreetmap.org/way/osm-416502950","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Glendale Steel Supply","Phoenix","AZ","osm_industrial","osm-416529331","https://www.openstreetmap.org/way/osm-416529331","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Camelback Commerce Center","Phoenix","AZ","osm_industrial","osm-416648256","https://www.openstreetmap.org/way/osm-416648256","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Maintenance Yard","Phoenix","AZ","osm_industrial","osm-419791807","https://www.openstreetmap.org/way/osm-419791807","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Semflex Inc","Mesa","AZ","osm_industrial","osm-434937601","https://www.openstreetmap.org/way/osm-434937601","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Castle Steel Inc","Phoenix","AZ","osm_industrial","osm-436054542","https://www.openstreetmap.org/way/osm-436054542","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Musket Corporation","Phoenix","AZ","osm_industrial","osm-436497262","https://www.openstreetmap.org/way/osm-436497262","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amerigas","Phoenix","AZ","osm_industrial","osm-437676753","https://www.openstreetmap.org/way/osm-437676753","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Simon And Sons","Phoenix","AZ","osm_industrial","osm-440441254","https://www.openstreetmap.org/way/osm-440441254","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Rush Truck Centers - Phoenix East","Mesa","AZ","osm_industrial","osm-443127856","https://www.openstreetmap.org/way/osm-443127856","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Power Box","Phoenix","AZ","osm_industrial","osm-468621795","https://www.openstreetmap.org/way/osm-468621795","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Corridors Industrial Park","Phoenix","AZ","osm_industrial","osm-479424412","https://www.openstreetmap.org/way/osm-479424412","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Salt River Project","Phoenix","AZ","osm_industrial","osm-479972714","https://www.openstreetmap.org/way/osm-479972714","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Whitton","Phoenix","AZ","osm_industrial","osm-481687691","https://www.openstreetmap.org/way/osm-481687691","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pick A Part","Mesa","AZ","osm_industrial","osm-491793458","https://www.openstreetmap.org/way/osm-491793458","","","","","","","","600","904032","117524","5.6","1458342","","","","","Scrap_yard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pick A Part","Phoenix","AZ","osm_industrial","osm-491793462","https://www.openstreetmap.org/way/osm-491793462","","","","","","","","600","904032","117524","5.6","1458342","","","","","Scrap_yard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Park Algodon","Phoenix","AZ","osm_industrial","osm-504756492","https://www.openstreetmap.org/way/osm-504756492","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mclane Sunwest","Phoenix","AZ","osm_industrial","osm-506370577","https://www.openstreetmap.org/way/osm-506370577","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Salt River Project","Rio Verde","AZ","osm_industrial","osm-508436253","https://www.openstreetmap.org/way/osm-508436253","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Golf Course Maintenance Yard","Rio Verde","AZ","osm_industrial","osm-509534653","https://www.openstreetmap.org/way/osm-509534653","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ups","Goodyear","AZ","osm_industrial","osm-528861327","https://www.openstreetmap.org/way/osm-528861327","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Zapffe Silverplating","Phoenix","AZ","osm_industrial","osm-532070345","https://www.openstreetmap.org/way/osm-532070345","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Addictive Desert Designs","Mesa","AZ","osm_industrial","osm-532070351","https://www.openstreetmap.org/way/osm-532070351","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"American Metals Company","Mesa","AZ","osm_industrial","osm-532070355","https://www.openstreetmap.org/way/osm-532070355","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lonestar Racing","Mesa","AZ","osm_industrial","osm-532070356","https://www.openstreetmap.org/way/osm-532070356","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 22 (Integration Facility)","Phoenix","AZ","osm_industrial","osm-540208353","https://www.openstreetmap.org/way/osm-540208353","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sterling Institutional Food","Phoenix","AZ","osm_industrial","osm-543335943","https://www.openstreetmap.org/way/osm-543335943","","","","","","","","600","904032","117524","5.6","1458342","","","","","Slaughterhouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hayden Flour Mill","Phoenix","AZ","osm_industrial","osm-544822355","https://www.openstreetmap.org/way/osm-544822355","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hayden Silos","Phoenix","AZ","osm_industrial","osm-544822358","https://www.openstreetmap.org/way/osm-544822358","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Boeing Company","Phoenix","AZ","osm_industrial","osm-546678876","https://www.openstreetmap.org/way/osm-546678876","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Boeing Company","Mesa","AZ","osm_industrial","osm-546848871","https://www.openstreetmap.org/way/osm-546848871","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Artisan Ice","Tempe","AZ","osm_industrial","osm-547797683","https://www.openstreetmap.org/way/osm-547797683","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Precision Die & Stamping Inc","Tempe","AZ","osm_industrial","osm-548044437","https://www.openstreetmap.org/way/osm-548044437","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Apple","Phoenix","AZ","osm_industrial","osm-567575428","https://www.openstreetmap.org/way/osm-567575428","","","","","","","","600","904032","117524","5.6","1458342","","","","","Data_centre building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"International Paper Company","Phoenix","AZ","osm_industrial","osm-567959060","https://www.openstreetmap.org/way/osm-567959060","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"International Paper Phoenix Recycling Collection Center","Phoenix","AZ","osm_industrial","osm-570010768","https://www.openstreetmap.org/way/osm-570010768","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pecos Commerce Center","Mesa","AZ","osm_industrial","osm-572244592","https://www.openstreetmap.org/way/osm-572244592","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Salt River Project","Tempe","AZ","osm_industrial","osm-586453217","https://www.openstreetmap.org/way/osm-586453217","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Aim Recycling Phoenix","Phoenix","AZ","osm_industrial","osm-590078272","https://www.openstreetmap.org/way/osm-590078272","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Able Aerospace","Mesa","AZ","osm_industrial","osm-593081411","https://www.openstreetmap.org/way/osm-593081411","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Advanced Material Solutions","Mesa","AZ","osm_industrial","osm-593081414","https://www.openstreetmap.org/way/osm-593081414","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Md Helicopters Llc","Phoenix","AZ","osm_industrial","osm-593614312","https://www.openstreetmap.org/way/osm-593614312","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chandler Airport Commerce Park","Phoenix","AZ","osm_industrial","osm-604047071","https://www.openstreetmap.org/way/osm-604047071","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"B & R Industries Inc","Mesa","AZ","osm_industrial","osm-630019686","https://www.openstreetmap.org/way/osm-630019686","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Accuwright","Gilbert","AZ","osm_industrial","osm-630342199","https://www.openstreetmap.org/way/osm-630342199","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"First Choice Restoration","Gilbert","AZ","osm_industrial","osm-630342209","https://www.openstreetmap.org/way/osm-630342209","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Acme Metal Works","Gilbert","AZ","osm_industrial","osm-630342224","https://www.openstreetmap.org/way/osm-630342224","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Get Control Inc","Gilbert","AZ","osm_industrial","osm-630342238","https://www.openstreetmap.org/way/osm-630342238","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ecodry Restoration","Gilbert","AZ","osm_industrial","osm-630342240","https://www.openstreetmap.org/way/osm-630342240","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Branco Machinery","Gilbert","AZ","osm_industrial","osm-630342291","https://www.openstreetmap.org/way/osm-630342291","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Herbally Yours","Gilbert","AZ","osm_industrial","osm-630342295","https://www.openstreetmap.org/way/osm-630342295","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Southwestern Mechanical","Gilbert","AZ","osm_industrial","osm-630342297","https://www.openstreetmap.org/way/osm-630342297","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc20","Phoenix","AZ","osm_industrial","osm-653266125","https://www.openstreetmap.org/way/osm-653266125","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Honeywell Deer Valley Computer Park Groundwater Treatment Facility","Phoenix","AZ","osm_industrial","osm-666261623","https://www.openstreetmap.org/way/osm-666261623","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Nammo Talley Inc","Mesa","AZ","osm_industrial","osm-667537102","https://www.openstreetmap.org/way/osm-667537102","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Nammo Talley Inc","Phoenix","AZ","osm_industrial","osm-667537107","https://www.openstreetmap.org/way/osm-667537107","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Peoria - Butler Well","Phoenix","AZ","osm_industrial","osm-667560712","https://www.openstreetmap.org/way/osm-667560712","","","","","","","","600","904032","117524","5.6","1458342","","","","","Wellsite building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Peoria Sunnyboy Wellsite","Peoria","AZ","osm_industrial","osm-669383822","https://www.openstreetmap.org/way/osm-669383822","","","","","","","","600","904032","117524","5.6","1458342","","","","","Wellsite building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Scottsdale Lift Site Number 52","Phoenix","AZ","osm_industrial","osm-672725394","https://www.openstreetmap.org/way/osm-672725394","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Arizona Department Of Transportation","Mesa","AZ","osm_industrial","osm-674809350","https://www.openstreetmap.org/way/osm-674809350","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc2","Phoenix","AZ","osm_industrial","osm-680754170","https://www.openstreetmap.org/way/osm-680754170","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc7","Phoenix","AZ","osm_industrial","osm-680754171","https://www.openstreetmap.org/way/osm-680754171","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Queen Creek Public Works Yard","Phoenix","AZ","osm_industrial","osm-687876265","https://www.openstreetmap.org/way/osm-687876265","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Allied Fire Protection","Mesa","AZ","osm_industrial","osm-689793564","https://www.openstreetmap.org/way/osm-689793564","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Special Devices Inc.","Phoenix","AZ","osm_industrial","osm-706088936","https://www.openstreetmap.org/way/osm-706088936","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Daicell Safety Systems America","Phoenix","AZ","osm_industrial","osm-706088937","https://www.openstreetmap.org/way/osm-706088937","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Garmin International (Chandler Campus)","Chandler","AZ","osm_industrial","osm-707442537","https://www.openstreetmap.org/way/osm-707442537","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Salt River Project","Phoenix","AZ","osm_industrial","osm-714977020","https://www.openstreetmap.org/way/osm-714977020","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Gore Materials Phoenix","Phoenix","AZ","osm_industrial","osm-731817895","https://www.openstreetmap.org/way/osm-731817895","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dset Laboratories, Inc.","Phoenix","AZ","osm_industrial","osm-733143946","https://www.openstreetmap.org/way/osm-733143946","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Microsoft Data Center","Phoenix","AZ","osm_industrial","osm-743231913","https://www.openstreetmap.org/way/osm-743231913","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Red Bull Plant","Phoenix","AZ","osm_industrial","osm-743231914","https://www.openstreetmap.org/way/osm-743231914","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Northrop Grumman","Phoenix","AZ","osm_industrial","osm-757382963","https://www.openstreetmap.org/way/osm-757382963","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Metso","Mesa","AZ","osm_industrial","osm-760270113","https://www.openstreetmap.org/way/osm-760270113","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc6","Phoenix","AZ","osm_industrial","osm-761542928","https://www.openstreetmap.org/way/osm-761542928","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc11","Phoenix","AZ","osm_industrial","osm-761542929","https://www.openstreetmap.org/way/osm-761542929","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc10","Phoenix","AZ","osm_industrial","osm-761542930","https://www.openstreetmap.org/way/osm-761542930","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc19","Phoenix","AZ","osm_industrial","osm-761545661","https://www.openstreetmap.org/way/osm-761545661","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oc21 Annex","Phoenix","AZ","osm_industrial","osm-763246158","https://www.openstreetmap.org/way/osm-763246158","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Vulcan Materials Company","Avondale","AZ","osm_industrial","osm-763509586","https://www.openstreetmap.org/way/osm-763509586","","","","","","","","600","904032","117524","5.6","1458342","","","","","Grinding_mill building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Utilities","Phoenix","AZ","osm_industrial","osm-784363003","https://www.openstreetmap.org/way/osm-784363003","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sunset Healthcare Solutions","Phoenix","AZ","osm_industrial","osm-802772138","https://www.openstreetmap.org/way/osm-802772138","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Logic Park 91","Phoenix","AZ","osm_industrial","osm-802781289","https://www.openstreetmap.org/way/osm-802781289","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Elwood Logistics Center","Phoenix","AZ","osm_industrial","osm-802781291","https://www.openstreetmap.org/way/osm-802781291","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Calportland","Phoenix","AZ","osm_industrial","osm-806220196","https://www.openstreetmap.org/way/osm-806220196","","","","","","","","600","904032","117524","5.6","1458342","","","","","Mine building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sierra Stucco","Gilbert","AZ","osm_industrial","osm-819581181","https://www.openstreetmap.org/way/osm-819581181","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lee Spring","Gilbert","AZ","osm_industrial","osm-819581187","https://www.openstreetmap.org/way/osm-819581187","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Curry Builders","Gilbert","AZ","osm_industrial","osm-819666590","https://www.openstreetmap.org/way/osm-819666590","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Exact Construction & Restoration","Gilbert","AZ","osm_industrial","osm-819666593","https://www.openstreetmap.org/way/osm-819666593","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fuel Depot","Tucson","AZ","osm_industrial","osm-159516467","https://www.openstreetmap.org/way/osm-159516467","","","","","","","","600","904032","117524","5.6","1458342","","","","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hubg Storage Facility","Tucson","AZ","osm_industrial","osm-191633293","https://www.openstreetmap.org/way/osm-191633293","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Arizona Canning Company Llc","Tucson","AZ","osm_industrial","osm-191983525","https://www.openstreetmap.org/way/osm-191983525","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"9016","Tucson","AZ","osm_industrial","osm-191983527","https://www.openstreetmap.org/way/osm-191983527","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
